Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,PlayerId,Team
Franchy Cordero ,69,9,3,9,1,0.226,0.295,16,3,0,7,24,0.393,0.687,6552 d,"1B,LF,RF) FA "
Mike Ford ,76,9,4,11,0,0.214,0.295,16,3,0,9,23,0.415,0.71,7365 d,CIN 
Nasim Nunez ,95,11,1,7,6,0.219,0.302,21,4,0,11,25,0.28,0.582,19789 ,WSH 
Kevin Alcantara ,63,8,2,8,2,0.247,0.306,16,3,1,5,18,0.382,0.688,43724 ,CHC 
Blake Rutherford ,91,9,2,10,1,0.24,0.281,22,5,0,5,22,0.366,0.648,6476 d,"LF,CF) FA "
Christian Arroyo ,82,9,2,9,1,0.246,0.282,20,5,0,4,18,0.381,0.663,5036 d,MIL 
Oscar Mercado ,71,9,2,8,3,0.221,0.272,16,3,0,5,18,0.361,0.632,4967 d,SD 
Juan Yepez ,69,8,3,10,0,0.236,0.289,16,3,0,5,18,0.407,0.697,44924 ,WSH 
Mike Zunino ,82,10,4,11,0,0.192,0.26,16,3,0,8,35,0.39,0.649,4663 d,C) FA 
Yu Chang ,73,9,3,9,1,0.217,0.268,16,3,0,5,23,0.382,0.649,5034 d,TB 
Seby Zavala ,119,12,4,13,0,0.19,0.255,23,5,0,10,49,0.324,0.579,7878 d,SEA 
J.P. Martinez ,63,8,2,7,4,0.217,0.298,14,3,0,7,22,0.352,0.649,45867 ,ATL 
Miles Mastrobuoni ,63,9,1,6,3,0.252,0.329,16,3,0,7,16,0.354,0.683,8608 d,CHC 
Francisco Mejia ,86,10,2,10,0,0.237,0.27,20,5,0,4,21,0.372,0.642,5998 d,TB 
Tristan Gray ,75,9,3,11,1,0.195,0.256,15,3,0,6,28,0.371,0.627,43972 ,MIA 
Michael Stefanic ,81,9,1,8,1,0.265,0.335,21,3,0,8,11,0.344,0.679,44937 ,LAA 
Luis Guillorme ,93,11,1,9,0,0.251,0.331,23,4,0,11,19,0.325,0.656,6758 d,ATL 
Otto Lopez ,76,10,0,7,2,0.26,0.311,20,3,1,6,15,0.343,0.654,10618 ,SF 
Wade Meckler ,68,9,1,7,1,0.268,0.34,18,4,0,7,17,0.355,0.695,47291 ,SF 
Justyn-Henry Malloy ,68,9,2,9,0,0.237,0.342,16,3,0,11,21,0.376,0.718,45239 ,DET 
Brett Wisely ,70,9,2,7,2,0.226,0.297,16,4,0,7,20,0.35,0.646,45327 ,SF 
Eric Haase ,71,8,3,9,0,0.22,0.273,16,3,0,5,23,0.374,0.647,7567 d,MIL 
Tommy La Stella ,78,9,2,8,0,0.24,0.302,19,4,0,7,13,0.356,0.658,5248 d,DH) FA 
Andrew Velazquez ,64,9,2,5,5,0.204,0.261,13,3,0,5,23,0.319,0.58,6228 d,ATL 
Rafael Ortega ,71,9,2,7,3,0.214,0.299,15,3,0,9,18,0.325,0.624,5424 d,CWS 
Tyler Wade ,68,9,1,5,5,0.224,0.283,15,3,0,6,19,0.3,0.583,5990 d,SD 
Pavin Smith ,66,8,2,8,0,0.241,0.325,16,3,0,8,15,0.383,0.708,6959 d,ARI 
Brett Phillips ,87,11,3,9,3,0.176,0.262,15,3,1,10,41,0.319,0.58,5969 d,CWS 
Joey Loperfido ,53,7,2,7,2,0.233,0.322,12,3,0,7,17,0.398,0.72,45780 ,HOU 
Nathan Lukes ,63,8,1,7,1,0.255,0.308,16,4,0,5,13,0.356,0.663,6451 d,TOR 
Tim Locastro ,65,9,1,6,4,0.213,0.255,14,3,0,4,19,0.328,0.583,7329 d,SD 
Jackie Bradley Jr. ,103,11,2,10,1,0.204,0.257,21,5,0,7,29,0.311,0.568,4567 d,"CF,RF) FA "
Blake Perkins ,62,8,2,7,2,0.216,0.304,13,3,0,8,20,0.349,0.653,10117 ,MIL 
Willie Calhoun ,54,7,2,7,0,0.241,0.309,13,2,0,5,9,0.369,0.678,7005 d,LAA 
Josh Harrison ,64,7,1,7,1,0.246,0.286,16,3,0,4,13,0.35,0.636,4372 d,CIN 
Darin Ruf ,63,8,2,8,0,0.222,0.314,14,3,0,8,21,0.386,0.7,4616 d,"1B,LF,RF,DH) FA "
Evan White ,58,7,3,8,0,0.207,0.274,12,2,0,5,17,0.381,0.655,7225 d,LAA 
Jose Barrero ,61,7,2,7,2,0.213,0.263,13,3,0,4,23,0.359,0.622,7218 d,CIN 
Rodolfo Castro ,58,7,2,7,1,0.217,0.28,13,2,0,5,19,0.385,0.665,8553 d,PHI 
Danny Mendick ,71,8,1,7,1,0.237,0.295,17,3,0,6,15,0.336,0.631,8443 d,CWS 
Bradley Zimmer ,67,9,2,6,3,0.198,0.264,13,2,0,6,29,0.3,0.564,5967 d,COL 
Tucker Barnhart ,117,11,1,11,0,0.216,0.283,25,5,0,11,36,0.296,0.58,4847 d,ARI 
Nick Martini ,50,6,2,7,0,0.242,0.318,12,2,0,6,14,0.39,0.709,7342 d,CIN 
Canaan Smith-Njigba ,50,6,1,6,2,0.232,0.313,12,3,0,6,16,0.366,0.679,44143 ,PIT 
Jeter Downs ,51,7,2,5,3,0.199,0.28,10,2,0,6,17,0.342,0.622,7262 d,NYY 
Ryan Bliss ,52,6,1,5,3,0.221,0.274,12,2,0,4,14,0.352,0.626,44747 ,SEA 
Samad Taylor ,40,5,1,4,3,0.238,0.32,10,2,0,5,12,0.367,0.687,44697 ,SEA 
Jason Delay ,85,9,1,8,0,0.222,0.273,19,4,0,6,23,0.312,0.585,8231 d,PIT 
Andrew Stevenson ,46,6,1,5,2,0.247,0.295,11,2,0,3,13,0.359,0.654,7098 d,"LF,CF,RF) FA "
Jordyn Adams ,72,8,1,6,3,0.209,0.265,15,3,0,5,26,0.315,0.58,7952 d,LAA 
Ryan McKenna ,58,8,1,6,1,0.222,0.289,13,3,0,5,20,0.35,0.639,8020 d,BAL 
Addison Barger ,51,6,2,6,0,0.233,0.298,12,3,0,5,15,0.4,0.697,45361 ,TOR 
Matt Shaw ,40,5,1,5,2,0.259,0.298,10,2,0,2,8,0.408,0.707,47221 ,CHC 
Leury Garcia ,47,6,1,5,1,0.247,0.291,12,2,0,3,11,0.342,0.633,4539 d,ATL 
Luken Baker ,50,6,2,7,0,0.226,0.302,11,2,0,6,15,0.382,0.685,6938 d,STL 
Juan Brito ,46,6,1,6,1,0.244,0.326,11,3,0,6,10,0.367,0.693,46692 ,CLE 
Graham Pauley ,46,6,1,6,1,0.247,0.303,11,2,0,4,11,0.381,0.685,48203 ,SD 
Bryce Johnson ,50,6,1,5,3,0.225,0.286,11,2,0,4,17,0.329,0.615,45575 ,SD 
Jacob Amaya ,69,8,1,7,1,0.222,0.296,15,3,0,7,16,0.323,0.619,44004 ,MIA 
Kyle Garlick ,63,7,2,8,0,0.211,0.268,13,3,0,5,23,0.37,0.638,8515 d,ARI 
Kevin Newman ,49,5,1,5,1,0.258,0.302,13,3,0,3,7,0.347,0.649,6044 d,ARI 
Manny Pina ,48,6,2,6,0,0.223,0.286,11,2,0,4,11,0.382,0.668,4148 d,C) FA 
David Villar ,53,7,2,7,0,0.215,0.288,11,2,0,5,18,0.384,0.672,45571 ,SF 
Terrin Vavra ,44,6,1,5,1,0.244,0.316,11,2,0,5,11,0.348,0.663,8306 d,BAL 
Clint Frazier ,58,7,2,6,1,0.201,0.286,12,2,0,7,21,0.329,0.616,4935 d,"LF,RF) FA "
Everson Pereira ,43,6,1,6,1,0.228,0.285,10,2,0,3,16,0.382,0.667,7417 d,NYY 
Adam Haseley ,64,7,1,6,2,0.225,0.279,14,2,0,5,14,0.318,0.597,7164 d,RF) FA 
Dane Myers ,42,5,1,5,1,0.257,0.306,11,2,0,3,11,0.366,0.672,10106 ,MIA 
Hunter Dozier ,52,6,2,6,1,0.218,0.284,11,2,0,5,17,0.377,0.661,4977 d,LAA 
Drew Romo ,46,5,1,5,1,0.253,0.298,12,2,0,3,10,0.371,0.669,43878 ,COL 
Tirso Ornelas ,58,7,1,6,0,0.234,0.296,14,3,0,5,14,0.349,0.645,10064 ,SD 
George Valera ,49,6,2,6,0,0.217,0.31,11,2,0,7,17,0.359,0.669,7423 d,CLE 
Jose Fermin ,45,6,1,5,1,0.239,0.306,11,2,0,4,7,0.329,0.635,8555 d,STL 
Weston Wilson ,43,5,2,5,2,0.206,0.28,9,2,0,4,14,0.363,0.643,10004 ,PHI 
Zack Short ,55,7,2,6,1,0.195,0.293,11,2,0,8,19,0.335,0.628,8500 d,NYM 
Jonathan Davis ,51,7,1,5,2,0.221,0.293,11,2,0,5,15,0.332,0.625,7638 d,MIA 
Kody Clemens ,46,6,2,6,0,0.214,0.279,10,2,0,4,14,0.371,0.65,10049 ,PHI 
Jonatan Clase ,42,6,1,4,3,0.211,0.286,9,2,0,4,15,0.337,0.624,45929 ,SEA 
Darick Hall ,40,5,2,6,0,0.223,0.288,9,2,0,4,11,0.403,0.691,10044 ,PHI 
Ernie Clement ,40,5,1,5,1,0.258,0.301,10,2,0,2,5,0.362,0.662,8532 d,TOR 
Billy McKinney ,53,6,2,7,0,0.216,0.297,11,2,0,6,16,0.369,0.666,4965 d,PIT 
Nate Eaton ,57,6,1,5,3,0.216,0.267,12,2,0,4,16,0.326,0.594,45484 ,KC 
Julio Carreras ,38,5,1,4,1,0.248,0.298,10,2,0,3,10,0.364,0.662,45835 ,COL 
Nathan Martorella ,50,6,1,6,0,0.229,0.301,12,3,0,5,13,0.364,0.665,46883 ,SD 
Heliot Ramos ,47,6,1,5,1,0.232,0.288,11,2,0,4,14,0.365,0.653,10033 ,SF 
Alfonso Rivas ,47,6,1,5,1,0.234,0.313,11,2,0,5,14,0.346,0.659,44183 ,STL 
Austin Nola ,54,6,1,6,0,0.238,0.31,13,3,0,6,11,0.345,0.654,6548 d,KC 
Jorge Alfaro ,45,5,1,5,1,0.236,0.271,11,2,0,2,15,0.349,0.621,4714 d,CHC 
Osleivis Basabe ,45,5,1,5,1,0.255,0.303,11,3,0,3,9,0.363,0.666,44082 ,TB 
Jose Herrera ,64,7,1,6,1,0.214,0.291,14,3,0,7,17,0.285,0.576,44302 ,ARI 
Zach Remillard ,61,7,1,5,2,0.215,0.279,13,2,0,5,18,0.301,0.58,10158 ,CWS 
Trey Cabbage ,37,5,1,5,2,0.214,0.273,8,2,0,3,15,0.381,0.654,44974 ,HOU 
Zach DeLoach ,52,6,2,6,0,0.213,0.287,11,2,0,5,19,0.345,0.632,43848 ,CWS 
Alika Williams ,52,6,1,5,1,0.231,0.291,12,3,0,4,12,0.333,0.624,43800 ,PIT 
Buddy Kennedy ,42,5,1,5,1,0.24,0.323,10,2,0,5,10,0.36,0.683,44909 ,DET 
Jonah Bride ,49,6,1,5,0,0.234,0.32,12,2,0,6,11,0.337,0.657,44998 ,MIA 
Carlos Perez ,83,7,2,8,0,0.205,0.254,17,3,0,6,13,0.32,0.574,8610 d,CWS 
Austin Martin ,43,5,1,4,2,0.226,0.305,10,2,0,5,10,0.305,0.609,43881 ,MIN 
Ben Gamel ,49,6,1,5,1,0.226,0.313,11,2,0,6,14,0.34,0.653,5459 d,NYM 
Greg Jones ,39,5,1,4,3,0.2,0.262,8,1,1,3,16,0.322,0.584,19782 ,TB 
Kenedy Corona ,39,5,1,5,1,0.218,0.278,9,2,0,3,12,0.363,0.641,40043 ,HOU 
Grae Kessinger ,58,7,1,6,1,0.207,0.283,12,2,0,6,17,0.311,0.594,44180 ,HOU 
Trayce Thompson ,49,6,2,6,1,0.193,0.281,9,2,0,6,21,0.345,0.626,4777 d,NYM 
Kyle Stowers ,41,5,2,5,0,0.218,0.295,9,2,0,4,14,0.398,0.693,22314 ,BAL 
Ronny Mauricio ,37,5,1,4,1,0.244,0.287,9,2,0,2,9,0.397,0.684,9998 d,NYM 
Luisangel Acuna ,38,5,1,3,2,0.244,0.297,9,2,0,3,9,0.354,0.651,43726 ,NYM 
Lewin Diaz ,48,5,2,6,0,0.214,0.275,10,2,0,4,13,0.373,0.649,26308 ,WSH 
Kyren Paris ,37,5,1,4,2,0.222,0.312,8,2,0,5,14,0.327,0.639,38307 ,LAA 
Adael Amador ,29,4,1,3,1,0.27,0.342,8,1,0,3,5,0.418,0.76,44920 ,COL 
Austin Wynns ,62,6,1,6,0,0.22,0.282,14,2,0,5,16,0.329,0.611,6725 d,CIN 
Angel Martinez ,45,5,1,5,1,0.234,0.288,10,2,0,3,11,0.349,0.637,44791 ,CLE 
Luis Vazquez ,49,5,1,5,1,0.219,0.279,11,2,0,4,13,0.32,0.599,46035 ,CHC 
Luke Williams ,39,5,1,3,3,0.216,0.276,8,2,0,3,11,0.319,0.595,43628 ,ATL 
Jeremy De La Rosa ,40,4,1,4,2,0.218,0.289,9,2,0,4,15,0.315,0.604,46136 ,WSH 
Adam Engel ,43,5,1,4,2,0.198,0.26,9,2,0,4,16,0.32,0.581,6234 d,"CF,LF,RF) FA "
Curt Casali ,58,7,1,6,0,0.205,0.29,12,2,0,7,19,0.324,0.614,5533 d,MIA 
Nick Maton ,52,6,1,6,0,0.218,0.303,11,2,0,6,15,0.355,0.658,43955 ,BAL 
Victor Scott ,33,4,0,3,3,0.24,0.289,8,1,0,2,7,0.316,0.604,46622 ,STL 
Joey Bart ,56,6,1,6,0,0.215,0.273,12,2,0,4,19,0.33,0.602,7956 d,SF 
Jace Jung ,46,5,1,6,0,0.224,0.303,10,2,0,5,14,0.368,0.671,46272 ,DET 
Andy Pages ,36,5,1,5,0,0.226,0.303,8,2,0,4,11,0.391,0.694,43671 ,LAD 
Jake Lamb ,40,5,1,5,0,0.22,0.303,9,2,0,5,12,0.37,0.673,5546 d,PIT 
Bryan Ramos ,37,5,1,4,1,0.228,0.302,8,2,0,4,9,0.385,0.687,45518 ,CWS 
Chad Wallach ,64,6,2,7,0,0.194,0.261,12,2,0,6,22,0.318,0.579,6639 d,LAA 
Johnathan Rodriguez ,34,4,1,5,0,0.237,0.294,8,2,0,3,11,0.4,0.694,7445 d,CLE 
Mark Mathias ,35,4,1,4,1,0.233,0.314,8,2,0,4,11,0.362,0.676,8364 d,CIN 
Brett Harris ,35,4,1,4,1,0.224,0.286,8,1,0,3,8,0.354,0.64,45225 ,OAK 
Coby Mayo ,28,4,1,4,0,0.238,0.321,7,1,0,3,8,0.391,0.712,44345 ,BAL 
Brett Sullivan ,39,4,1,4,1,0.231,0.286,9,2,0,3,7,0.329,0.615,7838 d,SD 
Tyler Nevin ,32,4,1,4,0,0.24,0.31,8,1,0,3,7,0.347,0.658,8294 d,BAL 
Brady House ,32,4,1,4,0,0.245,0.285,8,1,0,2,10,0.363,0.648,8300 d,WSH 
Wenceel Perez ,33,4,1,3,1,0.245,0.312,8,1,0,3,7,0.375,0.687,8666 d,DET 
Connor Norby ,26,4,1,3,0,0.253,0.315,7,1,0,2,7,0.378,0.693,44734 ,BAL 
Jared Young ,38,4,1,5,1,0.219,0.287,8,2,0,4,11,0.359,0.646,8646 d,STL 
Roberto Perez ,46,5,2,5,0,0.205,0.287,9,2,0,5,17,0.349,0.637,5529 d,BOS 
Bligh Madris ,42,5,1,4,1,0.203,0.281,9,2,0,5,12,0.323,0.603,45461 ,DET 
Rob Brantly ,49,5,1,5,0,0.226,0.276,11,2,0,3,10,0.3,0.576,4588 d,TB 
Simon Muzziotti ,35,4,0,4,1,0.244,0.298,9,1,0,3,7,0.335,0.633,44070 ,PHI 
Rece Hinds ,26,3,1,4,1,0.223,0.269,6,1,0,2,10,0.411,0.68,20650 ,CIN 
Drew Millas ,40,4,1,4,1,0.238,0.309,9,2,0,4,9,0.351,0.659,44808 ,WSH 
Jose Tena ,40,4,1,4,1,0.235,0.284,9,2,0,3,13,0.341,0.625,44885 ,CLE 
Eddys Leonard ,33,4,1,4,0,0.237,0.29,8,2,0,2,8,0.383,0.673,44892 ,DET 
Gilberto Celestino ,34,4,1,3,1,0.234,0.314,8,2,0,4,8,0.322,0.636,10042 ,PIT 
Thomas Saggese ,27,3,1,4,0,0.255,0.305,7,1,0,2,7,0.423,0.728,45177 ,STL 
David Hamilton ,21,3,1,2,2,0.221,0.3,5,1,0,2,6,0.347,0.646,45029 ,BOS 
Jhonkensy Noel ,40,4,1,5,0,0.22,0.276,9,2,0,3,12,0.37,0.645,44696 ,CLE 
Derek Hill ,37,5,1,3,1,0.231,0.279,8,1,0,2,10,0.353,0.632,10000 ,TEX 
Diego Castillo ,34,4,1,4,0,0.234,0.313,8,2,0,4,7,0.332,0.645,9984 d,BAL 
Damiano Palmegiani ,39,5,1,5,0,0.21,0.287,8,2,0,4,13,0.368,0.656,46973 ,TOR 
Victor Reyes ,38,4,1,4,0,0.245,0.284,9,2,0,2,10,0.36,0.644,7369 d,"LF,CF,RF) FA "
Jordan Groshans ,38,4,1,4,0,0.233,0.31,9,2,0,4,8,0.321,0.631,7927 d,NYY 
Chase DeLauter ,38,4,1,4,0,0.237,0.278,9,2,0,2,8,0.343,0.62,46288 ,CLE 
Jimmy Herron ,21,3,1,3,1,0.242,0.306,5,1,0,2,5,0.391,0.697,47296 ,COL 
Jonathan Ornelas ,35,4,1,3,1,0.228,0.291,8,2,0,3,10,0.323,0.614,8333 d,TEX 
Dustin Harris ,25,3,1,3,1,0.235,0.315,6,1,0,3,7,0.367,0.682,44006 ,TEX 
Pedro Leon ,37,4,1,4,2,0.195,0.282,7,2,0,4,14,0.316,0.598,44326 ,HOU 
Ryan Kreidler ,34,4,1,4,1,0.212,0.285,7,1,0,3,11,0.333,0.618,44371 ,DET 
Tyler Fitzgerald ,34,4,1,4,1,0.215,0.265,7,2,0,2,11,0.344,0.609,45604 ,SF 
Bubba Thompson ,30,4,0,3,2,0.237,0.278,7,1,0,2,9,0.333,0.61,7174 d,CIN 
Taylor Kohlwey ,38,4,1,4,1,0.218,0.298,8,2,0,4,10,0.327,0.625,45497 ,NYM 
Carlos Perez ,46,4,2,5,0,0.198,0.264,9,2,0,4,9,0.355,0.62,5630 d,OAK 
Ben Rortvedt ,40,5,1,5,0,0.198,0.275,8,2,0,4,13,0.34,0.615,8534 d,NYY 
Irving Lopez ,54,6,1,5,0,0.209,0.272,11,2,0,5,14,0.31,0.582,47685 ,"2B,3B,LF) FA "
P.J. Higgins ,39,4,1,4,0,0.231,0.293,9,2,0,3,11,0.359,0.652,8502 d,CIN 
Moises Gomez ,44,5,1,5,0,0.2,0.256,9,2,0,3,17,0.348,0.604,8606 d,STL 
Conner Capel ,36,4,1,3,1,0.222,0.298,8,2,0,4,10,0.342,0.64,8048 d,CIN 
David Hensley ,35,5,1,3,1,0.209,0.302,7,2,0,5,12,0.313,0.614,45476 ,HOU 
Jake Marisnick ,39,4,1,4,1,0.217,0.272,8,2,0,3,13,0.331,0.603,4557 d,LAA 
Jahmai Jones ,29,4,1,3,1,0.22,0.304,6,1,0,3,9,0.359,0.663,6876 d,NYY 
Cooper Hummel ,33,4,1,3,1,0.208,0.308,7,2,0,5,11,0.33,0.638,44594 ,SF 
Drew Gilbert ,33,4,1,3,1,0.217,0.312,7,2,0,5,8,0.344,0.656,46297 ,NYM 
Charles Leblanc ,30,4,1,3,0,0.233,0.298,7,1,0,3,10,0.355,0.653,10163 ,LAA 
Jonathan Arauz ,48,5,1,6,0,0.196,0.266,9,2,0,5,13,0.311,0.577,9947 d,LAD 
Ehire Adrianza ,37,4,1,4,0,0.218,0.286,8,2,0,4,9,0.33,0.615,5316 d,LAA 
Mike Brosseau ,37,4,1,4,0,0.221,0.278,8,2,0,3,10,0.372,0.65,8485 d,KC 
Brennen Davis ,37,4,1,4,0,0.207,0.269,8,2,0,3,12,0.34,0.609,43673 ,CHC 
Donny Sands ,41,4,1,4,0,0.223,0.287,9,2,0,4,10,0.316,0.604,44944 ,DET 
Lazaro Armenteros ,28,3,1,3,1,0.2,0.274,6,1,0,3,13,0.34,0.615,6925 d,OAK 
Coco Montes ,25,3,1,3,0,0.245,0.304,6,1,0,2,8,0.409,0.713,45563 ,COL 
Aaron Schunk ,29,3,1,3,0,0.245,0.29,7,2,0,2,8,0.386,0.676,43746 ,COL 
Travis Blankenhorn ,34,4,1,4,0,0.218,0.288,7,2,0,3,10,0.384,0.672,39166 ,WSH 
Rylan Bannon ,46,5,1,5,1,0.172,0.287,8,1,0,7,13,0.279,0.566,8006 d,NYM 
Cam Gallagher ,77,6,1,7,0,0.19,0.236,15,3,0,5,23,0.277,0.513,6582 d,PHI 
Michael Siani ,31,4,1,3,1,0.203,0.284,6,1,0,3,8,0.296,0.58,7929 d,STL 
Andre Lipcius ,26,3,1,3,0,0.242,0.322,6,1,0,3,6,0.34,0.662,45728 ,DET 
Leo Jimenez ,28,4,0,3,0,0.242,0.307,7,1,0,3,7,0.313,0.62,44354 ,TOR 
Austin Shenton ,23,3,1,3,0,0.223,0.313,5,1,0,3,8,0.38,0.693,43965 ,TB 
Chadwick Tromp ,23,3,1,3,0,0.21,0.28,5,1,0,2,6,0.35,0.63,43989 ,ATL 
Blaze Alexander ,27,3,1,3,0,0.226,0.303,6,1,0,3,9,0.32,0.623,8280 d,ARI 
Dillon Dingler ,27,3,1,3,0,0.215,0.275,6,1,0,2,10,0.365,0.639,43821 ,DET 
Israel Pineda ,27,3,1,3,0,0.206,0.259,6,1,0,2,8,0.363,0.621,44228 ,WSH 
Logan Porter ,27,3,1,3,0,0.213,0.3,6,1,0,3,8,0.339,0.639,45483 ,KC 
Yunior Severino ,20,3,1,3,0,0.218,0.288,4,1,0,2,8,0.386,0.674,7903 d,MIN 
Peyton Burdick ,24,3,1,3,0,0.194,0.274,5,1,0,3,10,0.375,0.648,43754 ,CWS 
TJ Hopkins ,24,3,1,3,0,0.23,0.301,5,1,0,2,8,0.359,0.66,45869 ,DET 
Greg Allen ,21,3,1,2,1,0.214,0.28,4,1,0,2,6,0.328,0.609,6777 d,NYY 
Pedro Pages ,28,3,1,3,0,0.216,0.277,6,1,0,2,8,0.354,0.632,43967 ,STL 
Brian O'Keefe ,37,4,1,4,0,0.186,0.259,7,2,0,4,11,0.334,0.592,8524 d,MIN 
Oliver Dunn ,22,3,1,2,0,0.215,0.299,5,1,0,3,8,0.388,0.687,46678 ,MIL 
Vinny Capra ,28,3,0,3,0,0.241,0.318,7,2,0,3,7,0.337,0.655,45568 ,MIL 
Chris Owings ,19,3,1,2,0,0.204,0.27,4,1,0,2,7,0.326,0.596,4258 d,LAD 
Jorge Barrosa ,25,3,0,2,1,0.238,0.31,6,1,0,3,6,0.343,0.653,45561 ,ARI 
Jose Iglesias ,32,3,0,3,0,0.248,0.282,8,2,0,2,5,0.331,0.614,3581 d,NYM 
Jacob Hurtubise ,15,2,0,2,1,0.247,0.329,4,1,0,2,4,0.296,0.625,45115 ,CIN 
Mason McCoy ,35,4,1,3,1,0.179,0.248,6,1,0,3,13,0.274,0.522,44175 ,SD 
Niko Kavadas ,13,2,1,2,0,0.206,0.317,3,1,0,2,6,0.388,0.705,45338 ,BOS 
Roman Anthony ,21,3,0,3,0,0.251,0.338,5,1,0,3,5,0.362,0.699,46323 ,BOS 
Jeferson Quero ,21,2,1,2,0,0.233,0.293,5,1,0,2,5,0.356,0.649,44588 ,MIL 
Tyler Heineman ,32,3,0,3,1,0.222,0.291,7,1,0,3,7,0.302,0.594,5148 d,BOS 
Jorbit Vivas ,25,3,0,3,0,0.241,0.314,6,1,0,3,4,0.327,0.64,44615 ,NYY 
Ali Sanchez ,29,3,0,3,0,0.235,0.289,7,1,0,2,7,0.332,0.622,8389 d,PIT 
Diego Hernandez ,26,3,0,2,1,0.239,0.289,6,1,0,2,7,0.314,0.603,46488 ,KC 
Sandy Leon ,47,4,1,4,0,0.185,0.256,9,2,0,5,15,0.273,0.528,4618 d,KC 
Jair Camargo ,22,2,1,2,0,0.215,0.258,5,1,0,1,8,0.409,0.666,43680 ,MIN 
Michael Perez ,27,3,1,3,0,0.187,0.258,5,1,0,3,8,0.29,0.547,8029 d,BAL 
Yonathan Daza ,21,2,0,2,0,0.272,0.314,6,1,0,1,4,0.353,0.667,7667 d,"LF,CF) FA "
Brian Serven ,25,2,1,3,0,0.185,0.239,5,1,0,2,8,0.295,0.534,8505 d,TOR 
Niko Goodrum ,26,3,0,3,1,0.21,0.33,5,1,0,5,8,0.312,0.641,6751 d,MIN 
Blake Hunt ,23,2,1,2,0,0.21,0.264,5,1,0,2,7,0.357,0.621,44093 ,SEA 
Carlos De La Cruz ,23,2,1,2,0,0.218,0.286,5,1,0,2,8,0.336,0.622,45968 ,PHI 
Diego Cartaya ,29,3,1,3,0,0.191,0.264,5,1,0,3,11,0.346,0.609,8024 d,LAD 
Seth Beer ,28,3,0,3,0,0.224,0.295,6,2,0,3,7,0.321,0.616,6974 d,PIT 
Max Schuemann ,25,3,0,2,1,0.209,0.297,5,1,0,3,7,0.292,0.589,45220 ,OAK 
Rafael Marchan ,32,3,0,3,0,0.236,0.296,7,2,0,3,5,0.327,0.623,43920 ,PHI 
Livan Soto ,22,3,0,2,0,0.213,0.291,5,1,0,2,7,0.292,0.582,7513 d,LAA 
Luis Liberato ,27,3,1,2,0,0.197,0.275,5,1,0,3,9,0.297,0.572,10122 ,ATL 
Hunter Stovall ,16,2,0,2,0,0.262,0.312,4,1,0,1,3,0.369,0.681,43855 ,COL 
David Dahl ,20,2,0,2,0,0.23,0.284,5,1,0,2,5,0.308,0.592,4698 d,PHI 
Cam Eden ,20,2,0,2,1,0.213,0.271,4,1,0,2,6,0.321,0.591,47246 ,TOR 
Wes Clarke ,13,2,0,2,0,0.204,0.293,3,0,0,2,5,0.301,0.593,47402 ,MIL 
Yonny Hernandez ,15,2,0,1,1,0.21,0.295,3,1,0,2,4,0.305,0.6,8614 d,MIL 
Chris Okey ,23,2,1,2,0,0.184,0.237,4,1,0,2,7,0.322,0.559,8357 d,LAD 
Cesar Salazar ,27,3,0,3,0,0.203,0.265,5,1,0,2,6,0.289,0.554,45475 ,HOU 
Anthony Bemboom ,26,3,0,2,0,0.195,0.262,5,1,0,2,7,0.261,0.523,7072 d,DET 
Erik Gonzalez ,11,1,0,1,0,0.25,0.298,3,0,0,1,3,0.241,0.539,5228 d,CIN 
Paul McIntosh ,16,2,0,2,0,0.207,0.269,3,1,0,1,5,0.309,0.578,45818 ,MIA 
Kyle McCann ,25,2,1,2,0,0.182,0.251,4,1,0,2,10,0.326,0.577,43953 ,OAK 
Phillip Evans ,8,1,0,1,0,0.221,0.279,2,0,0,1,2,0.287,0.565,6750 d,ATL 
Cole Tucker ,27,3,0,2,0,0.206,0.292,5,1,0,3,8,0.298,0.59,5985 d,SEA 
Tomas Nido ,21,2,0,2,0,0.211,0.251,4,1,0,1,6,0.28,0.531,6539 d,NYM 
Victor Mesa Jr. ,13,1,0,1,0,0.228,0.281,3,1,0,1,3,0.334,0.615,7001 d,MIA 
Tyler Cropley ,32,3,0,2,0,0.189,0.26,6,1,0,3,9,0.272,0.532,45481 ,KC 
Ryan Ward ,6,1,0,1,0,0.179,0.199,1,0,0,0,2,0.231,0.429,45805 ,LAD 
Chandler Seagle ,39,3,0,3,0,0.175,0.224,7,2,0,2,13,0.252,0.476,45806 ,SD 
Logan Davidson ,10,1,0,1,0,0.215,0.265,2,1,0,1,3,0.293,0.559,40293 ,OAK 
Payton Henry ,10,1,0,1,0,0.228,0.288,2,0,0,1,3,0.283,0.571,8494 d,TOR 
Didi Gregorius ,7,1,0,1,0,0.184,0.209,1,0,0,0,1,0.246,0.455,4317 d,SS) FA 
Andrew Knapp ,11,1,0,1,0,0.193,0.256,2,0,0,1,4,0.249,0.506,4996 d,TEX 
Daz Cameron ,11,1,0,1,0,0.228,0.288,2,1,0,1,3,0.306,0.594,6018 d,OAK 
Hunter Feduccia ,11,1,0,1,0,0.2,0.281,2,1,0,1,3,0.321,0.602,44211 ,LAD 
